source,source_id_or_filepath,label,split,negative_type,notes,filepath,pixel_sha256,lemon_probability,accepted,correct
beans,beans_train/train/bean_rust/bean_rust_train.240.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/fb6ad33b8a2ffac71542ef074df1d873435dfcef9f8bdd1270374903dd79a686.jpg,fb6ad33b8a2ffac71542ef074df1d873435dfcef9f8bdd1270374903dd79a686,0.012604149,False,True
beans,beans_train/train/bean_rust/bean_rust_train.252.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/51a2d7846d7095bce1f2949704565c2916b9e0af872cee4c7b454f99e2898457.jpg,51a2d7846d7095bce1f2949704565c2916b9e0af872cee4c7b454f99e2898457,0.005502258,False,True
beans,beans_train/train/bean_rust/bean_rust_train.253.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/968c80dcdb1dd0cafcd7e3c36a72bf4f679656ab558ebd1463b937a912d25b04.jpg,968c80dcdb1dd0cafcd7e3c36a72bf4f679656ab558ebd1463b937a912d25b04,0.0036859696,False,True
beans,beans_train/train/bean_rust/bean_rust_train.258.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/7f435fd3eb66ba3dd3d531c11de640a33dac2fde2d2d1a16d54fd898bcb2cfcd.jpg,7f435fd3eb66ba3dd3d531c11de640a33dac2fde2d2d1a16d54fd898bcb2cfcd,1.1088618e-05,False,True
beans,beans_train/train/bean_rust/bean_rust_train.264.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/b0b973229f7c4298de95675b6d174be60ecbac07b80c016812d36272d1882969.jpg,b0b973229f7c4298de95675b6d174be60ecbac07b80c016812d36272d1882969,0.0011512247,False,True
beans,beans_train/train/bean_rust/bean_rust_train.272.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/f90dcc6899594869bb3d25f35f1483e1ce2eddf53d34a87d2129a343ba6ce6f0.jpg,f90dcc6899594869bb3d25f35f1483e1ce2eddf53d34a87d2129a343ba6ce6f0,0.0073118377,False,True
beans,beans_train/train/bean_rust/bean_rust_train.279.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/39cf85adcc1513e153e732b930ac2367eee76759034cab8ae035597068328b26.jpg,39cf85adcc1513e153e732b930ac2367eee76759034cab8ae035597068328b26,0.0027752835,False,True
beans,beans_train/train/bean_rust/bean_rust_train.291.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/e4c26d8a858011206d676a5fbbe35287516c650b76ea7a8c2be9e73e1df981df.jpg,e4c26d8a858011206d676a5fbbe35287516c650b76ea7a8c2be9e73e1df981df,0.00012658403,False,True
beans,beans_train/train/bean_rust/bean_rust_train.293.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/ffe148bc831d813929679e6e5df3c7a6a04448104cbac2d2ddb3ef9802c5b720.jpg,ffe148bc831d813929679e6e5df3c7a6a04448104cbac2d2ddb3ef9802c5b720,0.00021548723,False,True
beans,beans_train/train/bean_rust/bean_rust_train.294.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/b3c3a56f438fd7b539216f657c2a1d830563cd0d4e2ad48a8b1168e89910064e.jpg,b3c3a56f438fd7b539216f657c2a1d830563cd0d4e2ad48a8b1168e89910064e,0.00010851163,False,True
beans,beans_train/train/bean_rust/bean_rust_train.305.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/5d2ed3631c779b3763d4db856fcbcc4edcd64099364c17aa782b59fafd8b0c56.jpg,5d2ed3631c779b3763d4db856fcbcc4edcd64099364c17aa782b59fafd8b0c56,0.0024464247,False,True
beans,beans_train/train/bean_rust/bean_rust_train.313.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/42b050e8d5bbd0e2fa061ed99ea194783797d00a2ef0dbd18bb95c546d180706.jpg,42b050e8d5bbd0e2fa061ed99ea194783797d00a2ef0dbd18bb95c546d180706,0.00099677,False,True
beans,beans_train/train/bean_rust/bean_rust_train.32.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/8159a46b3b42889deb106009706f65bb11b66ee48d59717041be447b34b8477b.jpg,8159a46b3b42889deb106009706f65bb11b66ee48d59717041be447b34b8477b,0.026342927,False,True
beans,beans_train/train/bean_rust/bean_rust_train.338.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/74d83ff39effc952c568ae26e100f0ef8a3205e61294f0a6f78ce0c58c80b34d.jpg,74d83ff39effc952c568ae26e100f0ef8a3205e61294f0a6f78ce0c58c80b34d,0.00043436425,False,True
beans,beans_train/train/bean_rust/bean_rust_train.342.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/c516d0bbecd2a493195e9572d271299665e5709dfb898f6fa60cd53b582ba447.jpg,c516d0bbecd2a493195e9572d271299665e5709dfb898f6fa60cd53b582ba447,0.004002735,False,True
beans,beans_train/train/bean_rust/bean_rust_train.49.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/34e8d4e995cc97939f7eceae938adb8e4606922471cc32ff5f56a1eb6d8a8eb9.jpg,34e8d4e995cc97939f7eceae938adb8e4606922471cc32ff5f56a1eb6d8a8eb9,0.0014647605,False,True
beans,beans_train/train/bean_rust/bean_rust_train.5.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/6c81de576ad5802fc2da9163482ba2de43f89b53de0a45c738c402aa23cfd94c.jpg,6c81de576ad5802fc2da9163482ba2de43f89b53de0a45c738c402aa23cfd94c,0.00044672468,False,True
beans,beans_train/train/bean_rust/bean_rust_train.86.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/9eee5058292211fd078a9d6c323a17c8b4187a29e70628e1b96c9775403781c1.jpg,9eee5058292211fd078a9d6c323a17c8b4187a29e70628e1b96c9775403781c1,0.0009822268,False,True
beans,beans_train/train/bean_rust/bean_rust_train.97.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/e0954e8009de07b666c1b0c1d0f1517a638675dee82d9b7784e35ed9ad5008f3.jpg,e0954e8009de07b666c1b0c1d0f1517a638675dee82d9b7784e35ed9ad5008f3,3.935594e-05,False,True
beans,beans_train/train/healthy/healthy_train.104.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/364e9fecab0bc7b7d18d3ba1b485b81c13897e724cbcde3ec2450738e974aaa2.jpg,364e9fecab0bc7b7d18d3ba1b485b81c13897e724cbcde3ec2450738e974aaa2,0.0021751819,False,True
beans,beans_train/train/healthy/healthy_train.110.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/45ce10388b715f659cdb3aa8bef63bce12f577db0485b4789cbecbb84804d97c.jpg,45ce10388b715f659cdb3aa8bef63bce12f577db0485b4789cbecbb84804d97c,0.025895499,False,True
beans,beans_train/train/healthy/healthy_train.111.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/cb25ad734bfa89cacf56e007728da8e32b0c983660bd5d13fcff8e10f749b2c2.jpg,cb25ad734bfa89cacf56e007728da8e32b0c983660bd5d13fcff8e10f749b2c2,0.0010804073,False,True
beans,beans_train/train/healthy/healthy_train.116.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/e3f00e2c5410a8a98e6692e4e28479ac83d0faea0b69949878368703e4485f6c.jpg,e3f00e2c5410a8a98e6692e4e28479ac83d0faea0b69949878368703e4485f6c,0.03558156,False,True
beans,beans_train/train/healthy/healthy_train.118.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/8c999e4abbc1e2434f28baeb56ddb29af3cdf58451c487d52e9227684cb6b097.jpg,8c999e4abbc1e2434f28baeb56ddb29af3cdf58451c487d52e9227684cb6b097,0.0014056392,False,True
beans,beans_train/train/healthy/healthy_train.123.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/ec462f9f214e4c842315a191d0c87eeecac4d9a80a4670999718c7c080db921a.jpg,ec462f9f214e4c842315a191d0c87eeecac4d9a80a4670999718c7c080db921a,0.009860093,False,True
beans,beans_train/train/healthy/healthy_train.125.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/5a986787b8d841de33c1d83137bc0b09505a5b8d727107100d5b56d8b56227f5.jpg,5a986787b8d841de33c1d83137bc0b09505a5b8d727107100d5b56d8b56227f5,0.0018833958,False,True
beans,beans_train/train/healthy/healthy_train.127.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/6b1a6ec4a0ccc6fcd1a4658a1f6886a123d72cc60bcb7f44755ebceeeba14adf.jpg,6b1a6ec4a0ccc6fcd1a4658a1f6886a123d72cc60bcb7f44755ebceeeba14adf,0.0008647437,False,True
beans,beans_train/train/healthy/healthy_train.128.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/408f2653fd466d91ca33ad0f0a8def81e3a2d18a968f40c5ef51fa0603d1c2fb.jpg,408f2653fd466d91ca33ad0f0a8def81e3a2d18a968f40c5ef51fa0603d1c2fb,0.0051840446,False,True
beans,beans_train/train/healthy/healthy_train.129.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/f83b6f0760aee3cf151fd0402b8ea321f963d3a556ccf02a96b5c597c0d076a5.jpg,f83b6f0760aee3cf151fd0402b8ea321f963d3a556ccf02a96b5c597c0d076a5,0.010893284,False,True
beans,beans_train/train/healthy/healthy_train.147.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/d704af6b59480e3ced410d2664a6c734d1f679e74ae2fd007f2f252ab7af078f.jpg,d704af6b59480e3ced410d2664a6c734d1f679e74ae2fd007f2f252ab7af078f,0.0024991822,False,True
beans,beans_train/train/healthy/healthy_train.163.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/0356fe631ba7e0815a84d54e307ffd183dd75b2c60c9a0564cded7a7fcba7fd7.jpg,0356fe631ba7e0815a84d54e307ffd183dd75b2c60c9a0564cded7a7fcba7fd7,0.0104720425,False,True
beans,beans_train/train/healthy/healthy_train.169.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/135834bf7e14910e33f4a937dd823359a91bbd16dea15959bfddf63b148c61db.jpg,135834bf7e14910e33f4a937dd823359a91bbd16dea15959bfddf63b148c61db,0.00019718257,False,True
beans,beans_train/train/healthy/healthy_train.179.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/c4414ecf118653268df7ffadd4eb8d2bc5007760f37e184621b06601d28fab85.jpg,c4414ecf118653268df7ffadd4eb8d2bc5007760f37e184621b06601d28fab85,0.0003470619,False,True
beans,beans_train/train/healthy/healthy_train.182.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/d107b9bcc262ddc31277881be3c0173318fa81b0804954bd9d3ae202ac17f80a.jpg,d107b9bcc262ddc31277881be3c0173318fa81b0804954bd9d3ae202ac17f80a,0.0013867549,False,True
beans,beans_train/train/healthy/healthy_train.184.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/0da821f552c5ce56645f780d308469f2868748c9a6b28d0168ca78a0a5f4658d.jpg,0da821f552c5ce56645f780d308469f2868748c9a6b28d0168ca78a0a5f4658d,0.008355627,False,True
beans,beans_train/train/healthy/healthy_train.20.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/6aa08dc62770898ebd9df518c34413c8e2a0ce047a8f46ca605106a59a449912.jpg,6aa08dc62770898ebd9df518c34413c8e2a0ce047a8f46ca605106a59a449912,0.008602787,False,True
beans,beans_train/train/healthy/healthy_train.201.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/3d7241dc52838757250e69145a92a3829abd2d980136d1b0d9507b1efb5d24d3.jpg,3d7241dc52838757250e69145a92a3829abd2d980136d1b0d9507b1efb5d24d3,0.017920153,False,True
beans,beans_train/train/healthy/healthy_train.206.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/806f7c4893f6d05fbf76c3162eb2c55600b1fc7a2cbd36302140e6f2611bc8db.jpg,806f7c4893f6d05fbf76c3162eb2c55600b1fc7a2cbd36302140e6f2611bc8db,0.007835319,False,True
beans,beans_train/train/healthy/healthy_train.211.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/b8db16d7ea4cb83a29083cee9675c536bc2b1a1844cc62abedf233cec45a54fa.jpg,b8db16d7ea4cb83a29083cee9675c536bc2b1a1844cc62abedf233cec45a54fa,0.004729048,False,True
beans,beans_train/train/healthy/healthy_train.229.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/39f74af5981a241d18a530052871afc2dc8eb1f0f8fbaf85370998f4f990a700.jpg,39f74af5981a241d18a530052871afc2dc8eb1f0f8fbaf85370998f4f990a700,0.0048797987,False,True
beans,beans_train/train/healthy/healthy_train.245.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/5beeb3878a9b53224f1cdadadfd5f736c47a991838d47efc7f94974491779258.jpg,5beeb3878a9b53224f1cdadadfd5f736c47a991838d47efc7f94974491779258,0.0030514183,False,True
beans,beans_train/train/healthy/healthy_train.258.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/204ceb957caf7cf45e670292df8c7ec403f17d7596ad2ef1489e826eeb4b373a.jpg,204ceb957caf7cf45e670292df8c7ec403f17d7596ad2ef1489e826eeb4b373a,0.001040594,False,True
beans,beans_train/train/healthy/healthy_train.260.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/374fd9b1b9e7340b54fe4266ef16ba47a0dbf07c67de4627e27b299f1e1d6ab5.jpg,374fd9b1b9e7340b54fe4266ef16ba47a0dbf07c67de4627e27b299f1e1d6ab5,0.07827231,False,True
beans,beans_train/train/healthy/healthy_train.265.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/5c4ee8345b836684caef04045acbbc1cf72b1985fc81ad26e0659cf36ca9737f.jpg,5c4ee8345b836684caef04045acbbc1cf72b1985fc81ad26e0659cf36ca9737f,0.008965567,False,True
beans,beans_train/train/healthy/healthy_train.272.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/6a387d7f7151b50f0dc02c6e97767e3b7942b7df14d747eabad176afd96727ec.jpg,6a387d7f7151b50f0dc02c6e97767e3b7942b7df14d747eabad176afd96727ec,0.008070978,False,True
beans,beans_train/train/healthy/healthy_train.276.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/149c4bf029158b961d9da6c15d6618331fc7f441b3dab1292de9f5c982849533.jpg,149c4bf029158b961d9da6c15d6618331fc7f441b3dab1292de9f5c982849533,0.00063950237,False,True
beans,beans_train/train/healthy/healthy_train.283.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/32f8617630ea69e5ed8883abe3b734bc338e203bbb519b73bd741f7e83f06720.jpg,32f8617630ea69e5ed8883abe3b734bc338e203bbb519b73bd741f7e83f06720,0.00407717,False,True
beans,beans_train/train/healthy/healthy_train.318.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/99a6a19ee7b7ee6a1b6822c1098ba0a45a27ae5be253cb9937215679aa09301b.jpg,99a6a19ee7b7ee6a1b6822c1098ba0a45a27ae5be253cb9937215679aa09301b,0.0027137871,False,True
beans,beans_train/train/healthy/healthy_train.332.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/fb39928d4b3ce3ce811ebeacb5d1026282617fba22a8ea4293b6975c00c45464.jpg,fb39928d4b3ce3ce811ebeacb5d1026282617fba22a8ea4293b6975c00c45464,2.6897233e-05,False,True
beans,beans_train/train/healthy/healthy_train.336.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/5494515129c839865a41501380b1592256ebf6e382702360e8e1f8f9eed82b74.jpg,5494515129c839865a41501380b1592256ebf6e382702360e8e1f8f9eed82b74,0.007150359,False,True
beans,beans_train/train/healthy/healthy_train.338.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/14038e26f9b3684c29d12a2d0e438a87c4254c7b06b718b9a1c3b1591e2c4afa.jpg,14038e26f9b3684c29d12a2d0e438a87c4254c7b06b718b9a1c3b1591e2c4afa,0.0045509026,False,True
beans,beans_train/train/healthy/healthy_train.341.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/0341f040c5b9c8492cdee5db908584a624641ef420b5757a3a5dad35bdaca6d9.jpg,0341f040c5b9c8492cdee5db908584a624641ef420b5757a3a5dad35bdaca6d9,0.0030188232,False,True
beans,beans_train/train/healthy/healthy_train.35.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/562eff9a79f6977a2148cb16e6c822efd85463a9c8bc8a837b2702a1a26ebbeb.jpg,562eff9a79f6977a2148cb16e6c822efd85463a9c8bc8a837b2702a1a26ebbeb,0.00022818315,False,True
beans,beans_train/train/healthy/healthy_train.39.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/0b26de341ba3548da3f5cefb336fb3f3f2000738e045159861db9599ef1a0c7b.jpg,0b26de341ba3548da3f5cefb336fb3f3f2000738e045159861db9599ef1a0c7b,0.0012948401,False,True
beans,beans_train/train/healthy/healthy_train.46.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/d958a79b12fd3e775d344bd854e99b9098098593e392c84900f6112e25ec5c49.jpg,d958a79b12fd3e775d344bd854e99b9098098593e392c84900f6112e25ec5c49,0.0055987155,False,True
beans,beans_train/train/healthy/healthy_train.47.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/a826b6863d77737aff409170531fbd4b45cb296a3fd925e617e4a252e224fbdb.jpg,a826b6863d77737aff409170531fbd4b45cb296a3fd925e617e4a252e224fbdb,0.00047906887,False,True
beans,beans_train/train/healthy/healthy_train.51.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/69d28592bac59e314b94a5757debef575b25e51f41f4ca76be199c43ceaadaeb.jpg,69d28592bac59e314b94a5757debef575b25e51f41f4ca76be199c43ceaadaeb,0.00018204135,False,True
beans,beans_train/train/healthy/healthy_train.6.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/0c03316dedd5f2e4ccfcdc8c670684decaa66435c347713cdfcf2564f7ce9e37.jpg,0c03316dedd5f2e4ccfcdc8c670684decaa66435c347713cdfcf2564f7ce9e37,0.016146353,False,True
beans,beans_train/train/healthy/healthy_train.61.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/4eb2c8e3884964d74afe1bdc156799877eb941e61b6e66edce78900258f0681c.jpg,4eb2c8e3884964d74afe1bdc156799877eb941e61b6e66edce78900258f0681c,0.0034106472,False,True
beans,beans_train/train/healthy/healthy_train.74.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/dab50b4f66b3b7184d350759e0f8fde8db729aaebb7d31a2994443242810efdc.jpg,dab50b4f66b3b7184d350759e0f8fde8db729aaebb7d31a2994443242810efdc,0.004960973,False,True
beans,beans_train/train/healthy/healthy_train.8.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/c767b5963ac166c442028746b7c87a3bdf0f6b130b45c5b3937198e48bf34251.jpg,c767b5963ac166c442028746b7c87a3bdf0f6b130b45c5b3937198e48bf34251,0.009392924,False,True
beans,beans_train/train/healthy/healthy_train.87.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/8db10eadbedf739190963d7fc1b07f2f90e4ab4535fe285bd95543f104a69b36.jpg,8db10eadbedf739190963d7fc1b07f2f90e4ab4535fe285bd95543f104a69b36,0.0013048097,False,True
beans,beans_train/train/healthy/healthy_train.90.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/3e0bbf9962b0d818e58ff18e37e224401b87584a012f2855f639e0ba1e6342d5.jpg,3e0bbf9962b0d818e58ff18e37e224401b87584a012f2855f639e0ba1e6342d5,0.012801997,False,True
beans,beans_train/train/healthy/healthy_train.96.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/620c1d16e7c68f3f03f40135784b0267cb45ce97da859c265dbfa586e7dea7c9.jpg,620c1d16e7c68f3f03f40135784b0267cb45ce97da859c265dbfa586e7dea7c9,0.00037190696,False,True
beans,beans_validation/validation/angular_leaf_spot/angular_leaf_spot_val.19.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=angular_leaf_spot,data/leaf_validator/external/21c076baf73bc77a52b5f235b131aa57ccde322088e69caa284a7e9b6c8097dc.jpg,21c076baf73bc77a52b5f235b131aa57ccde322088e69caa284a7e9b6c8097dc,0.0034564652,False,True
beans,beans_validation/validation/angular_leaf_spot/angular_leaf_spot_val.23.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=angular_leaf_spot,data/leaf_validator/external/120b23b34bf07593be195db1e4dde5c75d4c02df0a717003007bdd8293b3365d.jpg,120b23b34bf07593be195db1e4dde5c75d4c02df0a717003007bdd8293b3365d,0.0095826015,False,True
beans,beans_validation/validation/angular_leaf_spot/angular_leaf_spot_val.34.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=angular_leaf_spot,data/leaf_validator/external/d3de6d12345db52b95996aaf15c7ff558622e5860c0d941573694a61cbb737e6.jpg,d3de6d12345db52b95996aaf15c7ff558622e5860c0d941573694a61cbb737e6,5.537828e-05,False,True
beans,beans_validation/validation/angular_leaf_spot/angular_leaf_spot_val.41.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=angular_leaf_spot,data/leaf_validator/external/6e05c548645edb6d3d9148b414635a0a7b35b84e129ae315266642fb909478f1.jpg,6e05c548645edb6d3d9148b414635a0a7b35b84e129ae315266642fb909478f1,0.0013397617,False,True
beans,beans_validation/validation/angular_leaf_spot/angular_leaf_spot_val.6.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=angular_leaf_spot,data/leaf_validator/external/ba6d9fa15763f2436f832de9bda20f2208e54daad5b9a02a563ec86be4fd541d.jpg,ba6d9fa15763f2436f832de9bda20f2208e54daad5b9a02a563ec86be4fd541d,0.000113284186,False,True
beans,beans_validation/validation/bean_rust/bean_rust_val.1.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/c5356f7024093ebe942e238ff247cf01dab1681b5f16ff1aca5e3dac3049566e.jpg,c5356f7024093ebe942e238ff247cf01dab1681b5f16ff1aca5e3dac3049566e,0.013925932,False,True
beans,beans_validation/validation/bean_rust/bean_rust_val.10.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/a40905437ffcd0790a57320efa5de6d93e81bcf141272caa311eb29868867207.jpg,a40905437ffcd0790a57320efa5de6d93e81bcf141272caa311eb29868867207,0.00039808516,False,True
beans,beans_validation/validation/bean_rust/bean_rust_val.35.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/89c54774003194c44ae1362438d529b7ce85601096e36fbb2652018757d5295e.jpg,89c54774003194c44ae1362438d529b7ce85601096e36fbb2652018757d5295e,0.0017283522,False,True
beans,beans_validation/validation/bean_rust/bean_rust_val.40.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/8e9a28df56bc8fd670987282fc4e69db21472a90a79153c2eb2fc9a4d74c197d.jpg,8e9a28df56bc8fd670987282fc4e69db21472a90a79153c2eb2fc9a4d74c197d,0.00022485286,False,True
beans,beans_validation/validation/bean_rust/bean_rust_val.42.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=bean_rust,data/leaf_validator/external/6436466fff4e133f5a1809f2f2eaf85ef68d3ff708a5ad432ed04fbf62ffffc5.jpg,6436466fff4e133f5a1809f2f2eaf85ef68d3ff708a5ad432ed04fbf62ffffc5,0.008944612,False,True
beans,beans_validation/validation/healthy/healthy_val.11.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/4dd2effeb1c7eee737e312361bb3ed575b3ea70eebe642b895051fc030b0b01a.jpg,4dd2effeb1c7eee737e312361bb3ed575b3ea70eebe642b895051fc030b0b01a,0.0016063291,False,True
beans,beans_validation/validation/healthy/healthy_val.13.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/610b2dc8081794005b1bade9b43e5e09a8687eadfc52aa28d675291f99081a2c.jpg,610b2dc8081794005b1bade9b43e5e09a8687eadfc52aa28d675291f99081a2c,0.007879169,False,True
beans,beans_validation/validation/healthy/healthy_val.29.jpg,NOT_LEMON_LEAF,test,other_leaf,Official TFDS-referenced archive; category=healthy,data/leaf_validator/external/85e85ecd2d5d9366f27f08cb104c214419693fb2c674ac061911e6ec47919c99.jpg,85e85ecd2d5d9366f27f08cb104c214419693fb2c674ac061911e6ec47919c99,0.00027998103,False,True
